Lease Details,,,,,,,,,,,,,,,,,,,
Version 3.0,,,,,,,,,,,,,,,,,,,
As Of: 2017-06-26,,,,,,,,,,,,,,,,,,,
property_code,lease_code,unit_code,resident_name,resident_code,resident_cell_phone,resident_home_phone,resident_email,resident_status,market_rent,lease_sign,lease_start,lease_end,move_in,move_out,notice_given,notice_type,actual_rent,number_of_occupants,renewal_status
1174,289497,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2012,3/31/2013,3/10/2009,,,,599,1,Renewal
1174,681579,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2017,4/30/2018,3/10/2009,,,,750,1,Renewal
1174,232055,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2011,3/31/2012,3/10/2009,,,,599,1,Renewal
1174,136346,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,3/10/2009,3/31/2010,3/10/2009,,,,589,1,New Tenant
1174,187391,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2010,3/31/2011,3/10/2009,,,,589,1,Renewal
1024,327023,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,11/1/2012,10/31/2013,10/17/2008,,,,795,1,Renewal
1024,571882,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,2/1/2016,1/31/2017,10/17/2008,,,,745,1,Renewal
1024,267613,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,11/1/2011,10/31/2012,10/17/2008,,,,780,1,Renewal
1024,489412,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,2/1/2015,1/31/2016,10/17/2008,,,,815,1,Renewal
1024,659080,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,2/1/2017,2/28/2018,10/17/2008,,,,744,1,Renewal
1024,164723,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,11/1/2009,10/31/2010,10/17/2008,,,,729,1,Renewal
1024,387459,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,11/1/2013,1/31/2015,10/17/2008,,,,810,1,Renewal
1024,122164,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,10/17/2008,10/31/2009,10/17/2008,,,,700,1,New Tenant
1024,212390,1407,"Townsel, Neverlyn",t0391738,3182727687,3187982497,,Current Resident,715,10/16/2008,11/1/2010,10/31/2011,10/17/2008,,,,766,1,Renewal
1169,221591,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2010,11/30/2011,11/10/2008,,,,826,2,Renewal
1169,489925,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2014,12/26/2015,11/10/2008,,,,1313,2,Renewal
1169,408343,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2013,11/30/2014,11/10/2008,,,,1313,2,Renewal
1169,277583,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2011,11/30/2012,11/10/2008,,,,880,2,Renewal
1169,125156,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,11/10/2008,10/31/2009,11/10/2008,,,,786,2,New Tenant
1169,675729,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,1/21/2017,2/15/2018,11/10/2008,,,,1070,2,Renewal
1169,330791,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2012,11/30/2013,11/10/2008,,,,1096,2,Renewal
1169,569065,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/27/2015,1/20/2017,11/10/2008,,,,1207,2,Renewal
1169,170060,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,11/1/2009,10/31/2010,11/10/2008,,,,0,2,Renewal
1169,408344,1312,"Company, NOV Brandt",t0392330,3378315101,9365205551,rebecca.retherford@nov.com,Current Resident,1058,9/25/2008,12/1/2014,12/31/2015,11/10/2008,,,,0,2,Renewal
1270,174933,48,"Potorenski, Geraldine",t0394108,,4097406627,geraldinepotorenski@yahoo.com,Current Resident,712,9/27/2008,1/1/2010,1/31/2011,9/27/2008,,,,605,1,Renewal
1270,230056,48,"Potorenski, Geraldine",t0394108,,4097406627,geraldinepotorenski@yahoo.com,Current Resident,712,9/27/2008,2/1/2011,2/29/2012,9/27/2008,,,,605,1,Renewal
1270,117376,48,"Potorenski, Geraldine",t0394108,,4097406627,geraldinepotorenski@yahoo.com,Current Resident,712,9/27/2008,9/27/2008,12/31/2009,9/27/2008,,,,569,1,New Tenant
1270,429308,48,"Potorenski, Geraldine",t0394108,,4097406627,geraldinepotorenski@yahoo.com,Current Resident,712,9/27/2008,5/1/2014,5/31/2015,9/27/2008,,,,635,1,Renewal
1270,283693,48,"Potorenski, Geraldine",t0394108,,4097406627,geraldinepotorenski@yahoo.com,Current Resident,712,9/27/2008,3/1/2012,3/31/2013,9/27/2008,,,,635,1,Renewal
1154,136871,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2009,6/30/2010,6/1/2007,,,,515,1,Renewal
1154,350350,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2013,5/31/2014,6/1/2007,,,,614,1,Renewal
1154,716768,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,7/1/2017,6/30/2018,6/1/2007,,,,633,1,Renewal
1154,96131,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2008,5/31/2009,6/1/2007,,,,500,1,Renewal
1154,63393,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2007,5/31/2008,6/1/2007,,,,500,1,New Tenant
1154,197441,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,7/1/2010,5/31/2011,6/1/2007,,,,543,1,Renewal
1154,297608,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2012,5/31/2013,6/1/2007,,,,596,1,Renewal
1154,606989,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,7/1/2016,6/30/2017,6/1/2007,,,,633,1,Renewal
1154,246943,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2011,5/31/2012,6/1/2007,,,,582,1,Renewal
1154,514802,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,7/1/2015,6/30/2016,6/1/2007,,,,506,1,Renewal
1154,436065,110,"Lee, *Danny",t0292397,,,dannyclaylee75110@gmail.com,Current Resident,633,5/22/2007,6/1/2014,6/30/2015,6/1/2007,,,,614,1,Renewal
1275,99855,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,6/1/2008,11/30/2008,9/21/2007,,,,919,1,Renewal
1275,339600,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,3/1/2013,5/25/2014,9/21/2007,,,,928,1,Renewal
1275,433543,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,5/26/2014,8/25/2015,9/21/2007,,,,955,1,Renewal
1275,125503,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,12/1/2008,11/30/2009,9/21/2007,,,,1031,1,Renewal
1275,552916,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,9/22/2015,6/30/2016,9/21/2007,,,,955,1,Renewal
1275,272451,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,12/1/2011,2/28/2013,9/21/2007,,,,919,1,Renewal
1275,618764,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,7/1/2016,6/30/2017,9/21/2007,,,,955,1,Renewal
1275,175590,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,12/1/2009,11/30/2010,9/21/2007,,,,1013,1,Renewal
1275,76701,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,9/21/2007,5/31/2008,9/21/2007,,,,899,1,New Tenant
1275,214454,09H,"Davis, Jeff",t0324838,9186052730,9186052730,jrdknd@cox.net,Current Resident,975,8/28/2007,12/1/2010,11/30/2011,9/21/2007,,,,1025,1,Renewal
1136,599124,8207,"Graham, Ronda",t0335908,2817502130,2814997368,gramlit@msn.com,Former Resident,1079,4/1/2007,6/1/2016,5/31/2017,4/1/2006,5/31/2017,3/17/2017,Regular,1079,1,Renewal
1174,286318,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,3/1/2012,3/31/2013,2/23/2008,,,,609,1,Renewal
1174,349593,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,4/1/2013,3/31/2014,2/23/2008,,,,630,1,Renewal
1174,698873,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,5/1/2017,4/26/2018,2/23/2008,,,,753,1,Renewal
1024,103960,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,6/1/2008,11/30/2008,11/30/2007,,,,850,1,Renewal
1024,337182,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,1/1/2013,12/31/2013,11/30/2007,,,,980,1,Renewal
1024,125860,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,12/1/2008,11/30/2009,11/30/2007,,,,835,1,Renewal
1024,284940,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,1/1/2012,12/31/2012,11/30/2007,,,,945,1,Renewal
1024,607370,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,7/1/2016,7/31/2017,11/30/2007,,,,895,1,Renewal
1024,86303,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,11/30/2007,5/31/2008,11/30/2007,,,,835,1,New Tenant
1024,567235,204,"Horn, Katherine",t0353870,3184644321,3187979230,kqent_vitamins@yahoo.com,Current Resident,905,11/21/2007,1/1/2016,6/30/2016,11/30/2007,,,,895,1,Renewal
1275,685680,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,2/1/2017,1/31/2018,2/18/2008,,,,1229,1,Renewal
1275,140259,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,5/1/2009,3/31/2010,2/18/2008,,,,1220,1,Renewal
1275,93538,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,2/18/2008,7/31/2008,2/18/2008,,,,1110,1,New Tenant
1275,108798,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,8/1/2008,4/30/2009,2/18/2008,,,,1142,1,Renewal
1275,467700,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,11/1/2014,1/31/2016,2/18/2008,,,,1202,1,Renewal
1275,188814,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,4/1/2010,9/30/2010,2/18/2008,,,,1225,1,Renewal
1275,211371,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,10/1/2010,4/30/2011,2/18/2008,,,,1263,1,Renewal
1275,388388,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,11/1/2013,10/31/2014,2/18/2008,,,,1170,1,Renewal
1275,323447,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,10/1/2012,10/31/2013,2/18/2008,,,,1170,1,Renewal
1275,576050,15Q,"Prescher, Nancy",t0357352,,9188518623,npfinle@yahoo.com,Current Resident,1050,1/22/2008,2/1/2016,1/31/2017,2/18/2008,,,,0,1,Renewal
1268,654225,402,"Jordan, Bobby",t0365350,7135431945,7135431945,,Former Resident,794,3/12/2008,1/1/2017,6/30/2017,4/1/2008,1/9/2017,1/9/2017,Regular,785,4,Renewal
1074,104548,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,6/7/2008,5/31/2009,6/7/2008,,,Regular,804,1,New Tenant
1074,197430,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,6/1/2010,5/31/2011,6/7/2008,,,Regular,814,1,Renewal
1074,146221,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,6/1/2009,5/31/2010,6/7/2008,,,Regular,810,1,Renewal
1074,443914,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,6/1/2014,6/30/2015,6/7/2008,,,Regular,831,1,Renewal
1074,301930,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,6/1/2012,5/31/2013,6/7/2008,,,Regular,885,1,Renewal
1074,614858,1203,"Kinkaid, Charles",t0369947,4693372513,,,Current Resident,980,5/9/2008,8/1/2016,8/26/2017,6/7/2008,,,Regular,776,1,Renewal
1174,349592,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2013,3/31/2014,3/10/2009,,,,629,1,Renewal
1174,502493,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2015,3/31/2016,3/10/2009,,,,705,1,Renewal
1174,582524,204,"Gauthier, Jason",t0415385,2813544860,2818826664,js0nnn@hotmail.com,Current Resident,782,3/10/2009,4/1/2016,3/31/2017,3/10/2009,,,,730,1,Renewal
1174,262108,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2011,9/30/2012,4/1/2009,,,,779,2,Renewal
1174,556184,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2015,10/31/2016,4/1/2009,,,,925,2,Renewal
1174,381961,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2013,9/30/2014,4/1/2009,,,,825,2,Renewal
1174,212966,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2010,9/30/2011,4/1/2009,,,,769,2,Renewal
1174,643338,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,11/1/2016,11/30/2017,4/1/2009,,,,945,2,Renewal
1174,138462,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,4/1/2009,10/31/2009,4/1/2009,,,,759,2,New Tenant
1174,325218,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2012,9/30/2013,4/1/2009,,,,799,2,Renewal
1174,165700,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,11/1/2009,9/30/2010,4/1/2009,,,,759,2,Renewal
1174,466614,509,"Mussett, Craig",t0416065,,2818025795,craigmussett@gmail.com,Current Resident,987,4/1/2009,10/1/2014,9/30/2015,4/1/2009,,,,870,2,Renewal
1046,329975,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,12/1/2012,5/31/2013,5/29/2009,,,Regular,575,1,Renewal
1046,716446,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/1/2017,8/31/2017,5/29/2009,,,Regular,794,1,Renewal
1046,224042,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,12/2/2010,11/30/2011,5/29/2009,,,Regular,599,1,Renewal
1046,438432,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/1/2014,5/31/2015,5/29/2009,,,Regular,676,1,Renewal
1046,145379,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,5/29/2009,6/1/2010,5/29/2009,,,Regular,599,1,New Tenant
1046,192876,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/2/2010,12/1/2010,5/29/2009,,,Regular,599,1,Renewal
1046,360247,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/1/2013,5/31/2014,5/29/2009,,,Regular,656,1,Renewal
1046,517354,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/1/2015,5/31/2016,5/29/2009,,,Regular,640,1,Renewal
1046,274773,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,12/1/2011,11/30/2012,5/29/2009,,,Regular,614,1,Renewal
1046,595157,225,"Washington, Jermaine",t0430971,,4093833289,washington.jermaine@ymail.com,Current Resident,657,5/23/2009,6/1/2016,5/31/2017,5/29/2009,,,Regular,666,1,Renewal
1024,203694,1800E,"Mansour, Jamal",t0434863,3186762266,3186762266,,Current Resident,1265,6/9/2009,8/1/2010,7/31/2011,7/24/2009,,,Regular,970,1,Renewal
1174,131454,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,3/1/2009,2/28/2010,2/23/2008,,,,599,1,Renewal
1174,180850,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,3/1/2010,2/28/2011,2/23/2008,,,,599,1,Renewal
1174,93952,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,2/23/2008,2/28/2009,2/23/2008,,,,579,1,New Tenant
1174,591081,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,5/1/2016,4/30/2017,2/23/2008,,,,745,1,Renewal
1174,228978,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,3/1/2011,2/29/2012,2/23/2008,,,,609,1,Renewal
1174,425545,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,4/1/2014,3/31/2015,2/23/2008,,,,660,1,Renewal
1174,507219,704,"Hall, Cynthia",t0357948,8325706235,,,Current Resident,802,2/22/2008,4/1/2015,4/30/2016,2/23/2008,,,,725,1,Renewal
1021,187621,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2010,4/30/2011,4/18/2008,,,,480,1,Renewal
1021,510838,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2015,4/30/2016,4/18/2008,,,,520,1,Renewal
1021,353629,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2013,4/30/2014,4/18/2008,,,,510,1,Renewal
1021,599263,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2016,4/30/2017,4/18/2008,,,,545,1,Renewal
1021,98944,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,4/18/2008,4/30/2009,4/18/2008,,,,480,1,New Tenant
1021,238795,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2011,4/30/2012,4/18/2008,,,,485,1,Renewal
1021,295302,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2012,4/30/2013,4/18/2008,,,,500,1,Renewal
1021,137747,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2009,4/30/2010,4/18/2008,,,,480,1,Renewal
1021,432794,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2014,4/30/2015,4/18/2008,,,,510,1,Renewal
1021,701353,21391A,"Riesterer, Jeffrey",t0367197,,9202136297,j2riest@hotmail.com,Current Resident,580,4/7/2008,5/1/2017,4/30/2018,4/18/2008,,,,575,1,Renewal
1168,290317,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,4/1/2012,3/31/2013,7/1/2008,,,,785,1,Renewal
1168,635182,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,10/1/2016,9/30/2017,7/1/2008,,,,795,1,Renewal
1168,421537,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,4/1/2014,3/31/2015,7/1/2008,,,,790,1,Renewal
1168,502629,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,4/1/2015,9/30/2015,7/1/2008,,,,790,1,Renewal
1168,552891,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,10/1/2015,9/30/2016,7/1/2008,,,,790,1,Renewal
1168,340918,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,4/1/2013,3/31/2014,7/1/2008,,,,785,1,Renewal
1168,157888,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,7/31/2009,12/31/2010,7/1/2008,,,,0,1,Renewal
1168,422117,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,4/1/2015,3/31/2015,7/1/2008,,,,0,1,Renewal
1168,106914,5-211,"Yousufuddin, Mohammed",t0371028,,5072717648,yousufuddin.mohammed@mayo.edu,Current Resident,770,5/22/2008,7/1/2008,7/31/2009,7/1/2008,,,,0,1,New Tenant
1275,111175,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,8/1/2008,8/31/2009,8/1/2008,,,,799,1,New Tenant
1275,162450,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,9/1/2009,8/31/2010,8/1/2008,,,,884,1,Renewal
1275,325523,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,12/1/2012,1/31/2014,8/1/2008,,,,859,1,Renewal
1275,507788,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,4/28/2015,7/27/2016,8/1/2008,,,,880,1,Renewal
1275,616544,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,7/28/2016,7/27/2017,8/1/2008,,,,880,1,Renewal
1275,257855,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,9/1/2011,11/30/2012,8/1/2008,,,,826,1,Renewal
1275,200045,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,9/1/2010,8/31/2011,8/1/2008,,,,884,1,Renewal
1275,408162,01N,"Thompson, Gregory",t0372696,,9187705205,,Current Resident,850,7/8/2008,2/1/2014,4/27/2015,8/1/2008,,,,872,1,Renewal
1312,126407,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,12/1/2008,11/30/2009,8/1/2003,,,,785,2,Renewal
1312,173684,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,12/1/2009,8/31/2010,8/1/2003,,,,830,2,Renewal
1312,379345,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2013,8/31/2014,8/1/2003,,,,910,2,Renewal
1312,205349,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2010,8/31/2011,8/1/2003,,,,840,2,Renewal
1312,536158,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2015,8/31/2016,8/1/2003,,,,920,2,Renewal
1312,258643,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2011,8/31/2012,8/1/2003,,,,870,2,Renewal
1312,319390,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2012,8/31/2013,8/1/2003,,,,890,2,Renewal
1312,628695,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2016,8/27/2017,8/1/2003,,,,933,2,Renewal
1312,463756,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,9/1/2014,8/31/2015,8/1/2003,,,,910,2,Renewal
1312,110626,19-9,"Wilson, Lisa",t0387481,5152670248,5155546464,makeupdiva@live.com,Current Resident,930,12/1/2007,12/1/2007,11/30/2008,8/1/2003,,,,745,2,New Tenant
1268,214886,506,"Taylor, Troy",t2178476,2817550358,2814582322,Troytaylor4@aol.com,Current Resident,804,8/29/2008,10/1/2010,9/30/2011,9/1/2008,6/30/2017,6/12/2017,Regular,687,1,Renewal
1268,566051,506,"Taylor, Troy",t2178476,2817550358,2814582322,Troytaylor4@aol.com,Current Resident,804,8/29/2008,12/1/2015,11/30/2016,9/1/2008,6/30/2017,6/12/2017,Regular,760,1,Renewal
1268,631004,506,"Taylor, Troy",t2178476,2817550358,2814582322,Troytaylor4@aol.com,Current Resident,804,8/29/2008,12/1/2016,12/31/2017,9/1/2008,6/30/2017,6/12/2017,Regular,780,1,Renewal
1268,492428,506,"Taylor, Troy",t2178476,2817550358,2814582322,Troytaylor4@aol.com,Current Resident,804,8/29/2008,12/1/2014,11/30/2015,9/1/2008,6/30/2017,6/12/2017,Regular,727,1,Renewal
